N,relError
21306,0.00493944
21307,0.00124099
21308,0.000134176
21309,0.000949375
21310,0.00474413
21311,0.00634501
21312,0.00237568
21313,0.00375766
21314,0.0118436
21315,0.00692971
21316,0.00965824
21317,0.00563822
21318,0.000745004
21319,0.00695506
21320,0.0109592
21321,0.00398251
21322,0.000941194
21323,0.00890078
21324,0.00302342
21325,0.00501422
21326,0.00952112
21327,0.0132166
21328,0.00440709
21329,0.00836325
21330,0.00582734
21331,0.00142113
21332,0.00137857
21333,0.00682091
21334,0.00264743
21335,0.00237008
21336,0.00119923
21337,0.00269689
21338,0.00579507
21339,0.00216329
21340,0.00275599
21341,0.00143743
21342,0.00319179
21343,0.00131633
21344,0.0095655
21345,0.00705125
21346,0.00130544
21347,0.000145566
21348,0.00693306
21349,0.00171752
21350,0.000858493
21351,0.00553442
21352,0.00903229
21353,0.00497322
21354,0.00540221
21355,0.00736683
21356,0.004863
21357,0.00127918
21358,0.00329573
21359,0.00257139
21360,0.00545409
21361,0.00146209
21362,0.00219028
21363,0.000142651
21364,0.0067519
21365,0.00109019
21366,0.00258862
21367,0.00167035
21368,0.00190494
21369,0.00666541
21370,0.00153826
21371,0.00297996
21372,0.00175435
21373,0.000660608
21374,0.00536528
21375,0.00351792
21376,0.00541478
21377,0.00470957
21378,0.00402639
21379,0.00392375
21380,0.00418684
21381,0.00198277
21382,0.00429372
21383,0.000547908
21384,0.00212527
21385,0.0004543
21386,0.0067034
21387,0.00203401
21388,0.000239449
21389,0.000431341
21390,0.00133003
21391,0.000199231
21392,0.0099113
21393,0.00210942
21394,0.000363932
21395,0.0001893
21396,0.00319675
21397,0.00266778
21398,0.00396388
21399,0.00457679
21400,0.00648794
21401,0.00447943
21402,0.00468167
21403,0.000359126
21404,0.00189716
21405,0.00334153
21406,0.00329667
21407,0.000245542
21408,0.000463197
21409,0.00637055
21410,0.00271231
21411,0.00244413
21412,0.00594934
21413,0.00615473
21414,0.00504013
21415,0.00321642
21416,0.00434178
21417,0.0091499
21418,0.00706879
21419,0.0100831
21420,0.00165121
21421,0.00320265
21422,0.00157476
21423,0.00129019
21424,0.00153509
21425,0.00425307
21426,0.00298291
21427,0.0014989
21428,0.000438275
21429,0.0039213
21430,0.0010364
21431,0.00767481
21432,0.00466677
21433,0.00472692
21434,0.00278672
21435,0.00806131
21436,0.00246135
21437,0.00284149
21438,0.000164544
21439,0.000495292
21440,0.00598263
21441,0.00235977
21442,0.00739242
21443,0.00279177
21444,0.00203509
21445,0.00260634
21446,0.00390282
21447,0.0148411
21448,0.00438027
21449,0.00648741
21450,0.00141864
21451,0.00491835
21452,0.00251547
21453,0.00460828
21454,0.0144693
21455,0.00936902
21456,0.000254375
21457,0.0040964
21458,0.00440501
21459,0.000289336
21460,0.00332079
21461,0.00839807
21462,0.00504572
21463,0.00282021
21464,0.00135348
21465,0.00494956
21466,0.00478893
21467,0.00745044
21468,0.00673906
21469,0.0100243
21470,0.0053098
21471,0.00445659
21472,0.0014785
21473,0.0115846
21474,0.0084992
21475,0.00484256
21476,0.00258134
21477,0.00423356
21478,0.00602473
21479,0.00185614
21480,0.00330871
21481,0.000222437
21482,0.000558171
21483,0.000942804
21484,0.00571163
21485,0.00237882
21486,0.00432634
21487,0.00344257
21488,0.000560015
21489,0.00203299
21490,0.000114819
21491,0.00736954
21492,0.00268887
21493,0.00124424
21494,0.00182785
21495,0.00132814
21496,0.00446016
21497,0.00230352
21498,0.00595815
21499,0.00192441
21500,0.00650899
21501,0.00292009
21502,0.000233682
21503,0.00382455
21504,0.0019947
21505,0.00644409
21506,0.00826889
21507,0.00392967
21508,6.019e-05
21509,0.00556626
21510,0.00495152
21511,0.00601762
21512,0.0032625
21513,0.00313368
21514,0.00132441
21515,0.00112769
21516,0.0100104
21517,0.00301265
21518,0.00290568
21519,0.00270412
21520,0.00387986
21521,0.000229331
21522,0.006547
21523,0.000745835
21524,0.00477509
21525,0.00957609
21526,0.00109058
21527,0.000864757
21528,0.00327089
21529,0.00675805
21530,0.00308539
21531,0.00110789
21532,0.00742118
21533,0.000472136
21534,0.00686922
21535,0.00768641
21536,0.00229032
21537,0.0034279
21538,0.0060691
21539,0.000268262
21540,0.00388975
21541,0.0121578
21542,0.00401291
21543,0.00137167
21544,0.00541388
21545,0.00265613
21546,0.00508602
21547,0.00765078
21548,0.000721786
21549,0.000637551
21550,0.00192718
21551,0.00659907
21552,0.00264559
21553,0.00553435
21554,0.000327137
21555,0.00221519
21556,0.00370715
21557,0.0038074
21558,6.24829e-05
21559,0.0018883
21560,0.00405282
21561,0.00992424
21562,0.000532236
21563,0.00214898
21564,0.00450951
21565,0.00452452
21566,0.00444265
21567,0.00255979
21568,0.00351149
21569,0.00433459
21570,0.00128782
21571,0.00723761
21572,0.00170144
21573,0.0082538
21574,0.00226558
21575,0.000432476
21576,0.00380172
21577,0.00161111
21578,0.00585742
21579,0.00136343
21580,0.00570003
21581,0.00641711
21582,0.0114745
21583,0.00315004
21584,0.00808372
21585,0.00815844
21586,0.00111111
21587,0.00431823
21588,0.0031901
21589,0.00696772
21590,0.00314476
21591,0.00561099
21592,0.00123986
21593,0.00307589
21594,0.00259064
21595,0.00259408
21596,0.00306805
21597,0.015127
21598,0.00292724
21599,0.006276
21600,0.00443771
21601,0.00237393
21602,0.00146088
21603,0.00313349
21604,0.0145632
21605,0.00951045
21606,0.00307727
21607,0.00543297
21608,0.00522963
21609,0.00935414
21610,0.00668339
21611,0.00176976
21612,0.0106688
21613,0.001406
21614,0.000998708
21615,0.00457659
21616,0.00486601
21617,0.000725391
21618,0.00156008
21619,0.00616986
21620,0.00187886
21621,0.0061857
21622,0.00849535
21623,0.00566225
21624,0.00151259
21625,0.00135099
21626,0.00561358
21627,0.00121226
21628,0.0109524
21629,0.000688221
21630,0.00797411
21631,0.00344312
21632,0.00224303
21633,0.0129701
21634,0.00358576
21635,0.00669826
21636,0.00185229
21637,0.000490739
21638,0.00220305
21639,0.00634158
21640,0.00895626
21641,0.00305006
21642,0.0033855
21643,0.0015929
21644,0.0055497
21645,0.00284464
21646,0.0129313
21647,0.0053027
21648,0.00172774
21649,0.00132428
21650,0.00324759
21651,0.00417682
21652,0.00481602
21653,0.00280287
21654,0.00300026
21655,0.00182083
21656,0.00409706
21657,0.00890975
21658,0.000306749
21659,7.64363e-05
21660,0.0020748
21661,0.00156239
21662,0.00101286
21663,0.000923272
21664,0.00511563
21665,0.0078393
21666,0.00526149
21667,0.00683188
21668,0.00822369
21669,0.00490642
21670,0.0038629
21671,0.00259898
21672,0.00379054
21673,0.00301504
21674,0.00310681
21675,0.00293177
21676,0.00372699
21677,0.00394895
21678,0.00201008
21679,0.00190444
21680,0.00254668
21681,0.00189891
21682,0.0078138
21683,0.00598333
21684,0.0010662
21685,0.0167748
21686,0.000502721
21687,0.00250971
21688,0.00101944
21689,0.00711058
21690,0.000813814
21691,0.00255835
21692,0.00895929
21693,0.00818582
21694,0.0070052
21695,0.0091857
21696,0.000880697
21697,0.00244261
21698,0.00316936
21699,0.00602868
21700,0.0127624
21701,0.000916887
21702,0.00139664
21703,0.00860417
21704,0.00231693
21705,0.00243147
21706,0.00105831
21707,0.00107971
21708,0.00122561
21709,0.00434242
21710,0.00618819
21711,0.0052088
21712,0.000885077
21713,0.00313988
21714,0.000975653
21715,0.00112893
21716,0.00455922
21717,0.00769321
21718,0.00602709
21719,0.00241365
21720,0.00128125
21721,0.0013255
21722,0.00676335
21723,0.00117912
21724,0.00577671
21725,0.00687564
21726,0.00623419
21727,0.00954013
21728,0.00506938
21729,0.0122753
21730,0.00774504
21731,0.0133251
21732,0.00544496
21733,0.0128781
21734,0.00336306
21735,0.00180576
21736,0.00389423
21737,0.00117247
21738,0.00198986
21739,0.00406697
21740,0.000262781
21741,0.00179048
21742,0.00299633
21743,0.00326338
21744,0.00861762
21745,0.00100512
21746,0.00456391
21747,0.00542531
21748,0.00166561
21749,0.00465504
21750,0.00313896
21751,0.00537917
21752,0.000275688
21753,0.00139453
21754,0.00449344
21755,0.00430466
21756,0.00309716
21757,0.00541005
21758,0.00648439
21759,0.00555948
21760,0.000162747
21761,0.00785925
21762,0.00392961
21763,0.00465145
21764,0.00645269
21765,0.00161475
21766,0.000147451
21767,0.00134212
21768,0.000291462
21769,0.00489473
21770,0.0035987
21771,0.0138947
21772,0.00203547
21773,0.00132878
21774,0.00166748
21775,0.000430456
21776,0.00408336
21777,0.00834627
21778,0.00368993
21779,0.00705707
21780,0.00423921
21781,0.000727284
21782,0.000626897
21783,0.00254652
21784,0.000885724
21785,0.000327519
21786,0.000313351
21787,0.00509723
21788,0.00394054
21789,0.00181128
21790,0.00785348
21791,0.0118057
21792,0.00486112
21793,0.00305094
21794,0.000866017
21795,0.00300742
21796,0.00217321
21797,0.000581548
21798,0.00657856
21799,0.000414828
21800,0.000997722
21801,0.00213052
21802,0.00312521
21803,0.00589216
21804,0.00156341
21805,0.000290924
21806,0.00154744
21807,0.00469517
21808,0.00098393
21809,0.00490824
21810,0.00418635
21811,0.00131226
21812,0.00460772
21813,0.000445432
21814,0.0012429
21815,0.00211175
21816,0.0083752
21817,0.010106
21818,0.00270554
21819,0.00319368
21820,0.00776896
21821,0.00837947
21822,0.000206788
21823,0.00690575
21824,0.00186413
21825,0.00255002
21826,0.000742592
21827,0.00133356
21828,0.00539537
21829,0.00300694
21830,0.00209598
21831,0.00332864
21832,0.010668
21833,0.00569405
21834,0.00423384
21835,0.00547818
21836,0.00377878
21837,0.0033034
21838,0.0018925
21839,0.0140037
21840,0.00489232
21841,0.00411903
21842,0.00514265
21843,0.00612091
21844,0.00388871
21845,0.00277059
21846,0.00762306
21847,0.00524092
21848,0.00175555
21849,0.000829268
21850,0.0074339
21851,0.00426385
21852,0.00358603
21853,0.00946291
21854,0.00407379
21855,0.0036628
21856,0.000583438
21857,0.00410788
21858,0.00631737
21859,0.00230921
21860,0.00693105
21861,0.00284817
21862,0.00115434
21863,0.00212473
21864,0.0021748
21865,0.00142866
21866,0.000625975
21867,0.00216874
21868,0.00180286
21869,0.0094305
21870,0.0036744
21871,0.00234412
21872,0.0132208
21873,0.0036692
21874,0.00548218
21875,0.00269473
21876,0.00553339
21877,0.000195603
21878,0.00499338
21879,0.00880319
21880,0.0010034
21881,0.00535526
21882,5.94767e-05
21883,0.00275718
21884,0.00184463
21885,0.0021544
21886,0.0039859
21887,0.00156886
21888,0.000875102
21889,0.000223363
21890,0.00630683
21891,0.00285531
21892,0.000890084
21893,0.00480724
21894,0.00114517
21895,0.00905817
21896,0.00615395
21897,0.00474652
21898,0.00011126
21899,0.00640955
21900,0.00225534
21901,0.00602284
21902,0.00391096
21903,0.000342089
21904,0.00273802
21905,0.0029121
21906,0.0036568
21907,0.00249335
21908,0.00575162
21909,0.00200961
21910,0.00605311
21911,0.000296046
21912,0.000763014
21913,0.00665189
21914,0.00497669
21915,0.000713717
21916,0.00768217
21917,0.00600583
21918,0.00262169
21919,0.00469778
21920,0.00389819
21921,0.00183922
21922,0.00556865
21923,0.00211725
21924,0.00321753
21925,0.00177679
21926,0.00838705
21927,0.00363883
21928,0.00258621
21929,0.00139333
21930,0.00189675
21931,0.00115901
21932,0.00927586
21933,0.00412034
21934,0.00292015
21935,0.00592839
21936,0.0105696
21937,0.0045609
21938,0.00481694
21939,0.00529517
21940,0.000859684
21941,0.000399555
21942,0.00299578
21943,0.00273631
21944,0.00472874
21945,0.00760791
21946,0.00114707
21947,0.0061043
21948,0.00708909
21949,0.004997
21950,0.00291266
21951,0.00452735
21952,0.000124074
21953,0.00475828
21954,0.0133034
21955,0.0050112
21956,0.00645935
21957,0.00987428
21958,0.00174941
21959,0.0074044
21960,0.00295569
21961,0.00488773
21962,0.000508862
21963,0.00463926
21964,0.0122372
21965,0.0037451
21966,0.00593905
21967,0.00291264
21968,0.00760352
21969,0.00154279
21970,0.000229057
21971,0.00229663
21972,0.00569312
21973,0.00778365
21974,0.00153831
21975,0.00422524
21976,0.000572553
21977,0.000342979
21978,0.002706
21979,0.0025947
21980,0.00481089
21981,0.00484381
21982,0.00139776
21983,0.00144685
21984,0.00367104
21985,0.00975684
21986,0.00355219
21987,0.000646322
21988,0.0033421
21989,0.00231968
21990,0.00212165
21991,0.00202949
21992,0.00727726
21993,0.00713155
21994,0.0022417
21995,0.00790851
21996,0.00417357
21997,0.00531328
21998,0.00587138
21999,0.00614074
22000,0.00044636
22001,0.00798374
22002,0.00422519
22003,0.000569845
22004,0.00382685
22005,0.00229096
22006,0.00519583
22007,0.00324842
22008,0.00096472
22009,0.00213119
22010,0.0036011
22011,0.00407214
22012,0.00454816
22013,0.00728262
22014,0.00255516
22015,0.00542686
22016,0.00413893
22017,0.000122198
22018,0.00870855
22019,0.00156922
22020,7.95692e-05
22021,0.00410397
22022,0.000903367
22023,0.00213217
22024,0.00235224
22025,0.00323742
22026,0.00175467
22027,0.00170194
22028,0.00100409
22029,0.00658555
22030,0.00341888
22031,0.00569028
22032,0.00673506
22033,0.00462072
22034,0.000417935
22035,0.00839484
22036,0.00857699
22037,0.00292431
22038,0.00486328
22039,0.00232207
22040,0.00638106
22041,0.0018364
22042,0.00189997
22043,0.00235601
22044,0.0070624
22045,0.00294087
22046,0.00685794
22047,0.0030021
22048,0.00246435
22049,0.00337166
22050,0.000810003
22051,0.00427492
22052,0.00047772
22053,0.00733103
22054,0.00680035
22055,0.000347744
22056,0.000282191
22057,0.00198734
22058,0.000783817
22059,0.00102518
22060,0.00539755
22061,0.00132567
22062,0.000994728
22063,0.00716422
22064,0.00269467
22065,0.00664474
22066,0.000116696
22067,0.00694875
22068,0.00754142
22069,0.00228499
22070,0.00334724
22071,0.00116009
22072,0.00559683
22073,0.00615664
22074,0.00225959
22075,0.00640563
22076,0.00528445
22077,4.63787e-05
22078,0.0041546
22079,0.00129097
22080,0.0149099
22081,0.00255941
22082,0.00341109
22083,0.00495355
22084,0.00716903
22085,0.00246365
22086,0.00380104
22087,0.00401901
22088,0.00351665
22089,0.000442959
22090,0.00268217
22091,0.00261441
22092,0.000407934
22093,0.00211996
22094,0.00230253
22095,0.00305108
22096,0.00776455
22097,0.00102806
22098,0.00485894
22099,0.00836841
22100,0.00185554
22101,0.0024259
22102,0.00548726
22103,0.0110889
22104,0.00214353
22105,0.00515795
22106,0.00296064
22107,0.00369095
22108,0.00438519
22109,0.00116842
22110,0.00721073
22111,0.00625264
22112,0.0115887
22113,0.00861119
22114,0.00279506
22115,0.00233497
22116,0.00387232
22117,0.00180487
22118,0.00355646
22119,0.00700946
22120,0.00176288
22121,0.000704347
22122,0.0051652
22123,0.00490677
22124,0.00672222
22125,0.00397664
22126,0.00463677
22127,0.00248754
22128,0.00133749
22129,0.00223794
22130,0.00451894
22131,0.00949668
22132,0.00231408
22133,0.000486371
22134,0.00480347
22135,0.00338788
22136,0.0075279
22137,0.00873892
22138,0.00419743
22139,0.000424577
22140,0.00465449
22141,0.000617388
22142,0.000801359
22143,0.00384261
22144,0.00599274
22145,0.00918787
22146,0.00322947
22147,0.00194913
22148,0.00929162
22149,4.08148e-05
22150,0.00380066
22151,0.00304831
22152,0.00452477
22153,0.00470099
22154,0.00594514
22155,0.00557338
22156,0.000372344
22157,0.00536869
22158,0.00685139
22159,0.00147348
22160,0.00533659
22161,0.00410277
22162,0.00181382
22163,0.00307518
22164,0.00229571
22165,0.00645431
22166,0.00254746
22167,0.00834347
22168,0.00340921
22169,0.000397932
22170,0.00873533
22171,0.00366027
22172,0.00179072
22173,0.00388687
22174,0.00213109
22175,0.00483117
22176,0.00179825
22177,0.00119658
22178,0.00153671
22179,0.000940877
22180,0.00157612
22181,0.00565238
22182,0.00554855
22183,0.00243534
22184,0.00162326
22185,0.00118623
22186,0.000500741
22187,0.0109808
22188,0.00148095
22189,0.00228869
22190,0.00456975
22191,0.00243596
22192,0.000277927
22193,0.00589692
22194,0.00815048
22195,0.00132218
22196,0.00604278
22197,0.00166561
22198,0.000581776
22199,0.00179014
22200,0.00285564
22201,0.00357567
22202,0.00261059
22203,0.00116317
22204,0.00238762
22205,0.00259732
22206,0.000635796
22207,0.00076691
22208,0.00273498
22209,0.000874559
22210,0.00956183
22211,0.00192707
22212,0.00396444
22213,0.001266
22214,0.00282043
22215,0.00738536
22216,0.00371178
22217,0.000324597
22218,0.000285662
22219,0.00726158
22220,0.00140843
22221,0.00231503
22222,0.00407919
22223,0.00600454
22224,0.0049988
22225,0.00604322
22226,0.00198604
22227,0.00168421
22228,0.000985816
22229,0.00745002
22230,0.000893248
22231,0.00418171
22232,0.00558752
22233,0.0095095
22234,0.00209262
22235,0.0091379
22236,0.00958183
22237,0.00470491
22238,0.0059047
22239,0.00483634
22240,0.00110238
22241,0.00859272
22242,0.0007757
22243,0.00593903
22244,9.0329e-05
22245,0.00296037
22246,0.00466744
22247,0.000638686
22248,0.00199278
22249,0.00403506
22250,0.00533605
22251,0.00359782
22252,0.00331913
22253,0.0025106
22254,0.00637402
22255,0.0025638
22256,0.00226753
22257,0.00221124
22258,0.0016756
22259,0.00640989
22260,5.86593e-05
22261,0.00267895
22262,0.00341689
22263,0.000933552
22264,0.00252133
22265,0.00475984
22266,0.00296475
22267,0.00492186
22268,0.00893108
22269,0.00354468
22270,0.00861059
22271,0.000753996
22272,0.00599791
22273,0.00204778
22274,0.00197196
22275,0.00132269
22276,0.00011835
22277,0.000185481
22278,0.00757326
22279,0.00541137
22280,0.0015444
22281,0.00775333
22282,0.000688396
22283,0.00109048
22284,0.00948361
22285,0.00291889
22286,0.00223765
22287,0.00656956
22288,3.9981e-05
22289,0.000106944
22290,0.00575426
22291,0.00487964
22292,0.000512504
22293,0.000947977
22294,0.00625303
22295,0.00265016
22296,0.000403619
22297,0.00533774
22298,0.00348999
22299,0.00334112
22300,0.00293372
22301,5.86674e-05
22302,0.000752129
22303,0.00116708
22304,0.00504716
22305,0.00534122
22306,0.00481539
22307,0.00587963
22308,0.00470063
22309,0.00294258
22310,0.00213185
22311,0.000927844
22312,0.00723003
22313,0.00187633
22314,0.00113334
22315,0.000745759
22316,0.00139637
22317,0.00473165
22318,0.000310138
22319,0.00841711
22320,0.00619369
22321,0.00194249
22322,0.000805846
22323,0.0064152
22324,0.00269828
22325,0.00473311
22326,0.0121496
22327,0.00458774
22328,0.00368936
22329,0.00410301
22330,0.00291482
22331,0.00568359
22332,0.0034271
22333,0.0093915
22334,0.0094685
22335,0.00257521
22336,0.00339289
22337,0.000792777
22338,0.00381848
22339,0.00130475
22340,0.00051903
22341,0.0038565
22342,0.00282855
22343,0.00386074
22344,0.00318258
22345,0.00921393
22346,0.00720759
22347,0.00119191
22348,0.00161971
22349,0.00331786
22350,0.00356809
22351,0.00164496
22352,0.0134601
22353,0.000308346
22354,0.00032617
22355,0.00337293
22356,0.00403209
22357,0.00118935
22358,0.000471992
22359,0.00218616
22360,0.00167854
22361,0.00661782
22362,0.000717726
22363,0.0104418
22364,0.000549355
22365,0.0070894
22366,0.00229885
22367,0.00022372
22368,0.0111919
22369,0.000152017
22370,0.00106264
22371,5.49384e-05
22372,0.0100798
22373,0.00611604
22374,0.00160774
22375,0.00681861
22376,0.00702471
22377,0.00535236
22378,0.000737514
22379,0.0024937
22380,0.00137082
22381,0.00571845
22382,0.000615479
22383,0.00348939
22384,0.000268714
22385,0.00679393
22386,0.00245757
22387,0.00445752
22388,0.000309438
22389,0.00284804
22390,0.00677698
22391,0.00310038
22392,0.00374146
22393,0.00295651
22394,0.000263958
22395,0.00538596
22396,0.005181
22397,0.00167325
22398,0.00460105
22399,0.00380263
22400,0.00176871
22401,0.00558191
22402,0.00272317
22403,0.0065231
22404,0.00418465
22405,0.00716138
22406,0.00885398
22407,0.00614282
22408,0.00613851
22409,0.00377071
22410,0.0115268
22411,0.00307395
22412,0.00212551
22413,0.000241293
22414,0.00908469
22415,0.000252389
22416,0.0072347
22417,0.00229932
22418,0.0013768
22419,0.000183579
22420,0.000412563
22421,0.00147589
22422,0.00440445
22423,0.000466862
22424,0.00285007
22425,0.00584334
22426,0.00209752
22427,0.00300776
22428,0.000593544
22429,0.000941486
22430,0.00015958
22431,0.0117136
22432,0.00266614
22433,0.00374356
22434,0.00360228
22435,0.000386788
22436,0.00318039
22437,0.00443912
22438,0.00145711
22439,0.00656048
22440,0.00474299
22441,0.00610219
22442,0.00116413
22443,0.00939504
22444,0.00506054
22445,0.00321927
22446,0.00182273
22447,0.00587889
22448,0.00272696
22449,0.00130556
22450,0.00427742
22451,0.0064558
22452,0.00116111
22453,0.00213471
22454,0.00518749
22455,0.00604699
22456,0.00265285
22457,0.00785948
22458,0.00163048
22459,0.00272767
22460,0.00764669
22461,0.000225259
22462,0.00361379
22463,0.00736442
22464,0.00261363
22465,0.00245085
22466,0.00107719
22467,0.000623239
22468,0.00451806
22469,0.00318672
22470,0.00100309
22471,0.00340585
22472,0.00355435
22473,0.00149054
22474,0.00892754
22475,0.00112753
22476,0.00230674
22477,0.00110666
22478,1.40791e-07
22479,0.00120882
22480,0.00330497
22481,0.00172233
22482,4.30528e-05
22483,0.00569088
22484,0.00183814
22485,0.000216824
22486,0.0027583
22487,0.00342253
22488,0.00627686
22489,0.00849464
22490,0.00266766
22491,0.010387
22492,5.85699e-05
22493,0.00422447
22494,0.00326238
22495,0.00227667
22496,0.000195923
22497,0.000495822
22498,0.00102425
22499,0.00365814
22500,0.00172606
22501,0.000489046
22502,0.000412807
22503,0.00371508
22504,0.00482615
22505,0.00531095
22506,0.00307714
22507,0.0107687
22508,2.95627e-05
22509,0.000702177
22510,0.000170003
22511,0.00420968
22512,0.00190355
22513,0.00616906
22514,0.00377287
22515,0.00322937
22516,0.00909739
22517,0.0113266
22518,0.00510028
22519,0.00537186
22520,0.00809063
22521,0.0059758
22522,0.00621753
22523,0.00338327
22524,0.00934965
22525,0.00883975
22526,0.00172013
22527,0.00331789
22528,0.000690668
22529,0.00121641
22530,0.00168268
22531,0.00363783
22532,0.00602588
22533,0.00177898
22534,0.000815105
22535,0.00657786
22536,0.00408809
22537,0.000231791
22538,0.00324667
22539,0.00609918
22540,0.00237211
22541,0.00331522
22542,0.00145055
22543,0.00683218
22544,0.00759531
22545,0.00892186
22546,0.000480272
22547,0.00897243
22548,0.00182866
22549,0.00193458
22550,0.0019649
22551,0.00709487
22552,0.00594777
22553,0.00430161
22554,0.00466531
22555,0.00306083
22556,0.000859493
22557,0.00343084
22558,0.00124575
22559,0.000189099
22560,0.00384245
22561,0.000284172
22562,0.00134151
22563,0.00156495
22564,0.00202296
22565,0.000873994
22566,0.00145328
22567,0.00347732
22568,0.00416486
22569,0.00353742
22570,0.00798634
22571,0.000557603
22572,0.00205994
22573,0.00115836
22574,0.0142237
22575,0.00123353
22576,0.00479323
22577,0.0047487
22578,0.00377018
22579,0.00861616
22580,1.08041e-05
22581,0.00245723
22582,0.00133362
22583,0.00377622
22584,0.000337513
22585,0.000337999
22586,0.000134388
22587,0.0109979
22588,0.00851745
22589,0.000484843
22590,0.00200824
22591,0.00410054
22592,0.00545667
22593,0.00368878
22594,0.000750531
22595,0.00305926
22596,0.00217642
22597,0.00919214
22598,0.00204798
22599,0.00637313
22600,0.0131203
22601,0.000457721
22602,0.0113108
22603,0.0017519
22604,0.00241889
22605,0.00483867
22606,0.00277017
22607,0.000815541
22608,0.00159421
22609,0.000766498
22610,0.00342787
22611,0.0023174
22612,0.00394585
22613,0.000644828
22614,0.00392723
22615,0.00642322
22616,0.0130112
22617,0.00160494
22618,0.00859809
22619,0.00184394
22620,0.00419247
22621,0.00372294
22622,0.0045395
22623,0.00140333
22624,0.00104879
22625,0.00280469
22626,0.00437631
22627,0.00512578
22628,0.00105528
22629,0.0141359
22630,0.00307101
22631,0.00352746
22632,0.00231664
22633,0.00450581
22634,0.0105783
22635,0.000557784
22636,0.00205018
22637,0.00369779
22638,0.00789175
22639,0.00390119
22640,0.00196114
22641,0.00185319
22642,0.00071263
22643,0.004554
22644,0.00115019
22645,0.00622565
22646,0.00244087
22647,0.00797432
22648,0.00435989
22649,0.0110591
22650,0.00465553
22651,0.00198211
22652,0.0068736
22653,0.00042161
22654,0.0050185
22655,0.000400576
22656,0.00637294
22657,4.15988e-05
22658,0.00150294
22659,0.00135596
22660,0.00114756
22661,0.00380758
22662,0.00827496
22663,0.00477908
22664,0.00256293
22665,0.000233098
22666,0.005153
22667,0.000497463
22668,0.0027213
22669,0.00196661
22670,0.00558723
22671,0.00501651
22672,0.00115123
22673,0.00621257
22674,0.00772678
22675,0.000218215
22676,0.000880248
22677,0.00409842
22678,0.00423637
22679,0.00245746
22680,0.00846574
22681,0.00367803
22682,0.00120006
22683,0.00153892
22684,0.000753708
22685,0.0057585
22686,0.00142165
22687,0.000664639
22688,0.0091243
22689,0.00320693
22690,0.0016852
22691,0.00195032
22692,0.00328987
22693,0.00300384
22694,0.00230245
22695,0.00044017
22696,0.00219296
22697,0.00348992
22698,0.00457366
22699,0.00313392
22700,0.000378499
22701,0.00363598
22702,0.00140906
22703,0.0065006
22704,0.00406238
22705,0.00261358
22706,0.00857785
22707,0.00171141
22708,0.00391752
22709,0.00227325
22710,0.0082698
22711,0.00752165
22712,0.00765152
22713,0.00734653
22714,0.0054132
22715,0.000822439
22716,0.00288303
22717,0.00200081
22718,0.00213969
22719,0.000659442
22720,0.00146291
22721,0.000462135
22722,0.00600542
22723,0.00378654
22724,0.00785207
22725,0.000906686
22726,0.00156501
22727,0.0017157
22728,0.00360878
22729,0.00302848
22730,0.00492886
22731,0.00699302
22732,0.00451996
22733,0.00833675
22734,0.000893603
22735,0.0065618
22736,0.00591422
22737,0.00159781
22738,5.36545e-05
22739,0.00689027
22740,0.00292517
22741,0.00852811
22742,0.00222905
22743,0.00143471
22744,0.00709879
22745,0.00431611
22746,0.00705581
22747,0.000184027
22748,0.00253179
22749,0.00534207
22750,0.000594773
22751,0.00797636
22752,0.00909153
22753,0.00881933
22754,0.0039901
22755,0.00255228
22756,0.000752944
22757,0.00544027
22758,0.0083749
22759,0.000406953
22760,0.00372589
22761,0.00760427
22762,0.00763851
22763,0.00203093
22764,0.012756
22765,0.0023187
22766,0.00248639
22767,0.00559904
22768,0.00597489
22769,0.00440385
22770,0.00315381
22771,0.00382005
22772,0.0038007
22773,0.0147062
22774,0.00287723
22775,0.00358501
22776,0.00415371
22777,0.00385173
22778,0.00872812
22779,0.00268431
22780,0.00216349
22781,6.3496e-05
22782,0.00740971
22783,0.00910419
22784,0.00228286
22785,0.00192427
22786,0.00864203
22787,4.93484e-05
22788,0.00144344
22789,0.00237762
22790,0.00290367
22791,0.000864491
22792,0.00701933
22793,0.00682382
22794,0.000171251
22795,0.00756463
22796,0.0115956
22797,0.00697966
22798,0.00597602
22799,0.00460657
22800,0.000210518
22801,0.00790269
22802,0.00499192
22803,0.00222334
22804,0.00946832
22805,0.0135661
22806,0.00265429
22807,0.0049575
22808,0.0114341
22809,0.00147744
22810,0.00468797
22811,0.00352
22812,0.00271659
22813,0.0071036
22814,0.00145411
22815,0.00656343
22816,0.00579141
22817,0.00179557
22818,0.00840944
22819,0.00426087
22820,0.00136723
22821,0.00844811
22822,0.000543666
22823,0.00072829
22824,0.00829374
22825,0.00676105
22826,0.00171259
22827,0.00129156
22828,0.00411883
22829,0.00417408
22830,0.00525547
22831,0.000517352
22832,0.00482887
22833,0.000904226
22834,0.00866667
22835,0.00415103
22836,0.00243018
22837,0.000983053
22838,0.00387802
22839,0.00233682
22840,0.00389166
22841,0.000279229
22842,0.00364371
22843,0.00618574
22844,0.00805261
22845,0.00168382
22846,0.00264206
22847,0.00507542
22848,0.00527901
22849,0.00211429
22850,0.00164663
22851,0.00303382
22852,0.00567395
22853,0.00733077
22854,0.012047
22855,0.00176808
22856,0.00845534
22857,0.000121617
